Genre,Original_Language,Release_Date,Vote_Average,Overview,Title
"Horror, Thriller, Science Fiction",en,2020-10-02,6.4,bodies; latest; sinks,Possessor Uncut
"War, Drama, Action, History",en,2002-06-14,6.2,enders; several; because,Windtalkers
"Comedy, Music",en,2006-11-22,6.7,venice; setting; band,Tenacious D in The Pick of Destiny
"History, Drama",en,2020-07-03,8.4,presenting; then; filmed,Hamilton
Drama,en,2016-09-02,5.7,extremes; partying; goes,White Girl
"Comedy, Drama",en,1999-06-25,6.4,planned; unlikely; grad,Big Daddy
"Adventure, Science Fiction, Action",en,2008-07-19,4.7,sky; rescue; planet,Starship Troopers 3: Marauder
"Drama, History",en,2018-11-06,5.9,popular; hart; threatens,The Front Runner
"Drama, Comedy, Crime",en,2012-06-29,6.1,george; matriarch; oblivious,Madea's Witness Protection
"Drama, Western",en,2020-03-06,7.0,business; landowner’s; fur,First Cow
"Drama, Fantasy, Thriller, Horror",en,1945-03-01,7.1,stunning; posing; every,The Picture of Dorian Gray
"Family, Comedy, Adventure, Action, Science Fiction",en,2006-08-11,5.4,destruction; ragtag; shepard,Zoom
"Horror, Thriller",en,2019-09-13,6.7,"""extreme""; realization; turns",Haunt
"Horror, Mystery",en,1987-03-06,7.1,bloody; detective; down-and-out,Angel Heart
Documentary,fr,2016-11-30,5.6,mother; became; rocco,Rocco
"Animation, Family",de,2018-05-09,6.4,follows; return; luis,Luis and the Aliens
"Romance, Drama",es,2005-11-04,6.3,these; outlined; children.,My Brother's Wife
"Action, Thriller",en,2020-01-31,5.6,those; crash.; stephanie,The Rhythm Section
Horror,en,2015-10-09,5.1,molly; spirit; under,The Exorcism of Molly Hartley
Drama,en,2012-02-14,4.5,troubled; moves; pornography,About Cherry
"Action, Adventure, History, Romance, Drama",en,2014-02-18,5.5,mount; milo; a.d.,Pompeii
"Science Fiction, Animation, Action",en,2012-06-12,6.9,contempt; ruthless; team,Superman vs. The Elite
"Adventure, Horror, Action, Science Fiction",en,2004-04-20,4.2,troopers; bugs; paul,Starship Troopers 2: Hero of the Federation
"Action, Comedy",cn,1980-02-09,6.8,youthful; mistaken; mercenaries,The Young Master
"Drama, Thriller, Mystery",en,1986-09-24,7.4,monk; intelligence; arrive,The Name of the Rose
"Comedy, Science Fiction",en,1985-02-20,7.7,caught; harry; terrorist,Brazil
Drama,tr,2021-11-19,6.7,duty; musa; return,Love Me Instead
"Animation, Comedy, Action, Adventure, Family",fr,2020-01-11,7.6,intruders; stolen; material,Spycies
"Action, Thriller, Crime, Drama",en,2008-03-04,5.5,gritty; gangsters; assassination,Pistol Whipped
"Horror, Documentary",en,2021-07-25,7.1,year; creator; never-before-seen,The Legacy of Chucky
Action,cn,1993-01-01,6.4,lion; master; enroll,Once Upon a Time in China III
Horror,en,2012-10-12,5.5,grave; film; crew,Grave Encounters 2
"Drama, Thriller, Mystery",en,1997-01-15,7.6,jazz; gangsters; prison,Lost Highway
"Romance, Comedy",en,2008-08-22,5.7,scheming; accomplish; unless,The House Bunny
"Action, Drama, History",cn,2019-12-19,7.3,son; better; bruce,Ip Man 4: The Finale
"Thriller, Science Fiction",es,2020-04-23,7.0,strange; grows; dangerous,Toxic
War,en,1944-01-28,7.4,were; lifeboat; u-boat,Lifeboat
Comedy,en,1990-07-27,6.0,monster; flo; junior.,Problem Child
"Horror, Action, Thriller",en,1986-01-17,7.0,fall; unmeditated; asleep.,The Hitcher
Comedy,en,2013-04-18,6.1,amy; graduate; reclusive,Adult World
"Drama, Romance",en,1992-12-02,6.6,lover; obsessed; british,Damage
Horror,it,1985-10-04,6.6,people; berlin; demons,Demons
"Action, Thriller, Crime",en,2015-09-11,5.8,stop; shot; incriminating,12 Rounds 3: Lockdown
"Action, Horror",en,2013-06-06,5.1,plant; team.; hordes,Zombie Massacre
"Horror, TV Movie",en,1991-07-19,5.2,suspicious; circumstances; bizarre,Omen IV: The Awakening
"Romance, Drama",en,1964-10-21,7.6,professor; phonetics; wager,My Fair Lady
Comedy,en,2009-08-11,5.4,ultimate; sport; ride,Road Trip: Beer Pong
"Animation, Family",en,2006-07-27,6.2,primed; café; old-fashioned,Mater and the Ghostlight
"Comedy, Romance, Drama, Adventure",cn,1998-11-07,6.3,various; chinyun; still,Sex and Zen III
Drama,en,1988-12-11,7.8,charlie; cross-country; travel,Rain Man
"War, Drama, History",ru,2021-12-02,7.6,another; stop; ahead,The Pilot. A Battle for Survival
"Action, Family",da,2019-03-28,6.7,"danish; one!""; led",Hacker
"Action, Comedy, Crime",en,1994-05-24,5.9,discover; shot; rosewood.,Beverly Hills Cop III
"Crime, Drama",en,1973-12-13,7.9,befriends; dreadful; sentence,Papillon
"Comedy, Drama",en,2019-01-10,7.1,phillip; hire; worlds,The Upside
"Comedy, Romance, Crime",en,2001-03-23,6.0,con; palimony; city,Heartbreakers
"Adventure, Fantasy, Mystery",en,2009-10-01,6.4,traveling; much; were,The Imaginarium of Doctor Parnassus
"Comedy, Western",en,1991-06-07,6.4,"vacation; west""; had",City Slickers
Thriller,en,2013-03-13,5.9,admirer's; turn; secret,Crush
"Thriller, Horror, Drama",en,2016-06-08,6.5,angeles; aspiring; women,The Neon Demon
Comedy,en,2010-04-15,5.8,everything; funeral; word,Death at a Funeral
"Drama, History",en,2006-11-30,6.9,follows; arduous; born,The Nativity Story
"Action, Thriller",en,1994-10-07,5.8,ned; munro; ex-partner,The Specialist
"Drama, Comedy, Romance",en,2005-02-01,7.6,falling; ceremony; women,Imagine Me & You
"Crime, Drama, Mystery, Thriller",da,2016-03-03,7.0,2016.; case; events,A Conspiracy of Faith
"Family, Animation, Comedy, Adventure",fr,2006-04-05,6.1,justforkix; transform; chief's,Asterix and the Vikings
"Drama, Action, Thriller",cn,1994-07-28,6.6,businessman; government; beijing,The Bodyguard from Beijing
"Drama, Horror",fr,2016-11-11,7.1,justine; everyone; meat,Raw
"Drama, Romance",ja,2021-11-05,6.2,forty-something; prodded; dreams,We Couldn't Become Adults
"Action, Thriller",en,2013-04-18,5.5,uncomplicated; evaluation.; female,The Numbers Station
"Comedy, Drama, Family, TV Movie",en,2012-06-09,6.2,"called; rebel""; painfully",Radio Rebel
"Adventure, Family, Drama",fr,2018-12-12,8.0,its; rémi; snatched,"Remi, Nobody's Boy"
"Adventure, Comedy",en,2001-08-17,6.2,anything; $2; bad,Rat Race
"Family, Comedy",en,2014-10-08,6.2,begins; terrible; though,"Alexander and the Terrible, Horrible, No Good, Very Bad Day"
Romance,ja,2018-06-18,6.3,student.; cleans; animation,Real Girl
"Action, Western, Crime",en,1983-04-15,6.6,war; weapons; automatic,Lone Wolf McQuade
"Horror, Thriller",ja,1979-10-27,6.1,then; sato; women,Star of David: Beauty Hunting
"Adventure, Horror",en,2020-03-14,7.7,1979; dragging; stumbles,They Reach
"Fantasy, Family, Romance",cs,1973-11-16,7.6,confides; acorns; comes,Three Wishes for Cinderella
"Horror, Science Fiction",en,2009-05-19,3.9,california; enormous; creatures,Mega Shark vs. Giant Octopus
"Horror, Romance, Thriller",en,2022-03-10,0.0,may; tale; trapped,A Ballad of Saints and Sinners
"Drama, History",en,2020-03-13,6.9,documents; smith; coastal,Minamata
"Crime, Drama",en,2020-06-26,5.0,old; 47-year; starts,Capone
"Horror, Action",en,2014-08-28,6.0,lunatic; lost; whom?,Wolves
"Action, Adventure, Comedy, Fantasy, Science Fiction",en,1984-08-17,5.8,hopes; weapons; raised,Sheena
"Action, Thriller",en,1996-09-13,5.6,duo; murder; york,Maximum Risk
Comedy,es,2009-01-01,7.0,wants; experience; another,Cristiano de la Secreta
"Romance, Science Fiction, Fantasy, Thriller",en,2001-01-22,6.8,wealth; falling; illusion,Vanilla Sky
"Action, Crime, Thriller, Horror",en,2006-08-06,5.3,eddie; hearing; some,Snakes on a Plane
"Horror, Thriller, Mystery",en,2018-10-06,6.3,place; room; discover,No Escape Room
"Crime, Drama, Thriller",ko,2008-02-14,7.8,financial; client; down,The Chaser
Horror,en,2018-09-27,5.7,costumed; part; patrons,Hell Fest
"Comedy, Romance",en,2012-04-27,5.8,tripped; long; destined,The Five-Year Engagement
"Music, Comedy",en,1992-05-28,6.8,mob's; superior; limit,Sister Act
"Thriller, Fantasy",en,2018-09-27,6.7,classmate; bounds; race,I Still See You
"Drama, Music",en,1977-12-16,6.7,stephanie; stylish; disco,Saturday Night Fever
Horror,en,1960-07-18,5.8,occultist's; search; ghosts,13 Ghosts
Comedy,en,2001-09-28,6.2,well-designed; model; everywhere,Zoolander
"Comedy, Drama, Romance",en,2007-10-12,7.1,along; rest; impossible,Lars and the Real Girl
"Thriller, Crime, Drama",en,2020-02-19,6.1,bromley; murderer; bart,The Night Clerk
Romance,ko,2019-05-24,6.5,fond; comes; live,Young Sister-in-law 3
"Science Fiction, Action",en,2018-08-29,6.2,otherworldly; thugs.; pursued,Kin
"Action, Thriller, Adventure, Science Fiction",en,2003-03-28,5.7,resolve; caused; detonate,The Core
"Horror, Drama, Thriller",en,2019-09-20,5.5,abandoned; labyrinth; because,In the Tall Grass
Documentary,en,2017-10-28,7.0,library; unseen; film,Harry Potter: A History Of Magic
"Adventure, Comedy, Drama, Family",en,1993-02-03,6.9,america; across; reunited,Homeward Bound: The Incredible Journey
Drama,de,2021-09-16,5.6,terrorist; very; unknowingly,Je suis Karl
Documentary,en,2014-03-21,7.7,quickly; forthcoming; odd,Finding Vivian Maier
"Comedy, Science Fiction, Horror, Thriller",en,2004-06-10,5.7,terrifying; wife; town,The Stepford Wives
"Horror, Comedy",en,1992-08-13,7.4,town; lionel; transformed,Braindead
Comedy,es,2021-09-16,7.1,unexpectedly; driver; wrong,Chilangolandia
Documentary,en,2001-11-19,6.9,film; behind; scenes,The Matrix Revisited
Horror,en,2014-08-22,6.0,does; michael; paranormal,The Possession of Michael King
"Comedy, Romance",en,2018-05-25,5.8,could; could; hot,Ibiza
"Action, Thriller",en,2012-02-09,6.4,resurfaces; house; decade,Safe House
"Comedy, Romance",en,2021-11-05,7.1,affection; if; holidays,Love Hard
"Drama, Crime, Thriller",en,2019-08-30,6.5,york; survive; polish,The Informer
"Drama, Mystery, Thriller, Romance",en,2008-09-26,6.1,claims; happened; assigned,Passengers
"Drama, Thriller, Crime, Romance",en,2005-10-26,7.3,women; society; place,Match Point
"Fantasy, Drama, Thriller",en,2009-09-09,6.0,author; living; oscar,Dorian Gray
"Horror, Thriller",en,2019-04-23,2.9,assailants.; rape; hands,I Spit on Your Grave: Déjà Vu
Comedy,en,2000-01-12,6.4,streetwise; angeles; heading,Next Friday
"Action, Animation, Fantasy, Comedy",ja,2015-07-03,7.3,albrechtsburger; parade; annual,Little Witch Academia: The Enchanted Parade
"War, Action",en,2014-08-14,6.4,shepherd; disillusioned; merrimette,Jarhead 2: Field of Fire
"Drama, Horror, Mystery, Thriller",en,2000-07-21,6.4,letting; wonders; claire,What Lies Beneath
"Thriller, Action, Comedy, Crime, Drama",en,1982-12-07,6.7,temporarily; hard-nosed; cop,48 Hrs.
"Action, Adventure, Horror, Science Fiction, Thriller",en,2009-04-02,5.7,born; survive; loner,Blood: The Last Vampire
Horror,en,2018-02-27,5.4,creature; unsavory; nightmare,Primal Rage
"Comedy, Family, Science Fiction",en,1986-05-09,6.6,named; zaps; number,Short Circuit
Horror,en,2016-09-30,5.7,summons; game; midnight,The Midnight Man
"Action, Animation, Science Fiction",ja,2014-11-15,6.5,system; infesting; access,Expelled from Paradise
"Horror, Drama",en,2005-05-20,5.3,haunted; whom; crew,Dominion: Prequel to The Exorcist
Horror,it,1977-02-01,7.5,realize; something; ballet,Suspiria
Thriller,en,2008-04-24,5.9,wyatt; list; jonathan,Deception
"Romance, Drama, History",en,2005-06-02,7.5,socially; order; jim,Cinderella Man
"Action, Adventure",en,2020-08-20,5.6,awry; hostages; remote,Rogue
"Crime, Drama, Action",zh,2003-12-12,6.9,andrew; infernal; alan,Infernal Affairs III
"Horror, Mystery, Thriller",en,2004-08-20,5.3,natives; war; somebody,Exorcist: The Beginning
"Drama, Romance",es,2002-10-01,6.5,aging; amaro; father,The Crime of Padre Amaro
"Drama, History, Romance",es,2015-12-25,7.4,mountains; island; fernando,Palm Trees in the Snow
"Animation, Family, Music",en,1999-12-17,7.0,adds; sorcerer's; brilliant,Fantasia 2000
"Drama, Thriller, Crime, Mystery",en,2005-09-11,6.4,invited; fide; sole,Revolver
"Thriller, Action, Science Fiction",en,2016-03-01,3.8,cost; destroy; murdered,Weaponized
Drama,ko,2013-10-02,8.5,so-won; grief; coping,Hope
"Action, Adventure, TV Movie",en,2018-03-09,4.2,adventurers; ancient; team,Tomb Invader
"Drama, Thriller, Mystery",en,2011-09-16,6.6,george; former; heart,Tinker Tailor Soldier Spy
"Comedy, Science Fiction, Fantasy, Horror",en,1975-08-14,7.5,creation:; discover; eerie,The Rocky Horror Picture Show
"Action, Crime, Thriller",en,2001-11-18,6.9,die; learns; cia,Spy Game
"Animation, Romance, Drama",ja,2020-09-11,7.5,coming; returns; feel?,The Stranger by the Shore
"Horror, Comedy, Music",en,2022-02-24,6.6,house; supernatural; threaten,Studio 666
"Animation, Comedy, Drama",en,1972-04-12,6.1,college; 1960s; cat,Fritz the Cat
"Adventure, Drama, History",en,2021-08-27,5.7,head-hunting; murder; brooke,Edge of the World
"Animation, Drama, Mystery, Fantasy",ja,2022-03-10,0.0,inner; heaps; divided,The Girl From the Other Side
"Documentary, Music",en,2019-08-28,7.0,documentary; controversy; career,Travis Scott: Look Mom I Can Fly
"Fantasy, Animation, Comedy, Family, Adventure",en,2003-05-23,5.9,dragon; waterfall; henchman,The Ghost of Lord Farquaad
"Animation, Family, Comedy, Mystery, Science Fiction, Adventure, Fantasy",en,2000-10-03,7.1,inc.; adventure; unearthly,Scooby-Doo and the Alien Invaders
"Adventure, Comedy, War",en,1970-01-01,7.4,goes; german; ii,Kelly's Heroes
"Comedy, Drama",en,1991-11-27,7.4,mother; death.; turn,My Girl
"Romance, Comedy",en,2006-06-01,5.8,gary.; brooke; tricks,The Break-Up
Horror,en,2019-01-24,5.2,father; past; seems,The Final Wish
"Romance, Science Fiction, Drama, Fantasy",en,2012-09-27,6.2,romantic; gravities; stunning,Upside Down
"Crime, Drama, Thriller",en,2018-05-10,5.5,curious; consequences; double,Terminal
"Horror, Action, Comedy",no,2014-02-12,6.6,die.; willing; hero,Dead Snow 2: Red vs. Dead
"Thriller, Mystery",it,2019-10-30,6.4,victim; investigator; private,Into the Labyrinth
"Family, Fantasy, Drama",en,2020-07-08,6.4,cousin; lost; wealthy,The Secret Garden
"Action, Crime, Drama, Thriller",zh,2005-11-18,6.9,senior; killed; chan,SPL: Kill Zone
"Comedy, Drama, Romance, Fantasy",en,2000-12-12,6.7,alternate; kate; christmas,The Family Man
"Action, Crime, Drama",en,1997-08-15,6.8,dangerous; idols; facade.,Cop Land
"Adventure, Family, Comedy",en,1995-08-04,5.3,scout; poses; money.,Bushwhacked
"Action, Drama, Fantasy, Mystery, Science Fiction",zh,2020-12-24,7.7,plans; power; meanwhile,The Yin-Yang Master: Dream of Eternity
"Crime, Thriller",en,2016-04-29,5.0,invasion; vault; bank,The Trust
"Action, Crime",en,2013-12-31,4.8,"rediscover; iceman""; conflict",Force of Execution
"Action, Animation, Science Fiction, Thriller",ja,2013-11-29,7.1,artillery; cop; paz,Ghost in the Shell Arise - Border 2: Ghost Whispers
Comedy,en,1991-07-03,5.9,cold; date; mother,Problem Child 2
"Crime, Action, Thriller",en,1983-12-07,6.5,callahan; harry; serial,Sudden Impact
"Adventure, Drama, Thriller",en,2016-02-03,6.6,hustler; wells; options,Gold
"Action, Adventure, History",en,1958-06-11,7.1,tangles; maiden; wily,The Vikings
"Adventure, Comedy, Drama",en,2004-12-10,7.2,traumatically; often; devoured,The Life Aquatic with Steve Zissou
"Animation, Family, Adventure",en,1997-08-05,7.1,adventure; leaves; gone,Pooh's Grand Adventure: The Search for Christopher Robin
Adventure,en,2020-09-13,6.3,secret; gunner; gunner's,The Water Man
"Drama, Comedy, Romance",en,2015-05-29,5.5,career; returns; military,Aloha
"Crime, Thriller, Horror",en,2017-10-12,5.2,detective; investigates; looking,The Snowman
"Drama, Horror, Thriller",en,2012-02-03,6.1,client’s; kipps; glimpses,The Woman in Black
"Documentary, Crime",en,2021-08-31,6.8,good; run; were,Untold: Crimes & Penalties
"Drama, Romance, Music",en,2001-05-24,7.6,century.; begins; poet,Moulin Rouge!
"Western, Mystery, Thriller, Drama",en,2016-03-12,7.1,north-american; genuine; crime,Brimstone
"Action, Adventure, Crime",cn,2018-09-20,6.4,refugee; situation; war,Golden Job
"Comedy, Fantasy, Family",en,1987-11-20,4.1,awkward; turned; tournament.,Teen Wolf Too
"Comedy, Romance",tl,1999-05-26,0.0,desire; men; string,Ms. Kristina Moran: Ang Babaeng Palaban
"Action, Science Fiction, Drama, Horror",en,2018-11-14,4.1,danger; compelled; agent,Alien Overlords
"Comedy, Action",en,2012-10-11,6.2,program; arts; mixed-martial,Here Comes the Boom
"Action, Adventure, Thriller, War",en,1984-11-16,5.7,camp; braddock; james,Missing in Action
"Comedy, War",en,2009-10-17,6.0,cassady; guy; army,The Men Who Stare at Goats
"Action, Thriller",en,1973-05-15,7.6,dedicated; assassin’s; ‘the,The Day of the Jackal
"Drama, Adventure",en,2021-07-23,5.8,walk; tormented; gay,Joe Bell
"Drama, Mystery, Horror",en,1992-06-03,7.3,washington; claim; experiencing,Twin Peaks: Fire Walk with Me
"Comedy, Science Fiction, Mystery, Animation, Drama",ja,2010-02-05,7.7,decorations.; going; kyon,The Disappearance of Haruhi Suzumiya
"Comedy, Action, Drama",en,2010-03-16,5.8,latest; gig; hunter,The Bounty Hunter
"Drama, Comedy, Music",en,2000-09-28,7.6,conquer; inner; onto,Billy Elliot
"Comedy, Romance",en,2007-10-05,5.7,pull; finally; confirmed,The Heartbreak Kid
"Crime, Mystery, Thriller",en,2002-05-24,6.9,town; methodical; northern,Insomnia
"Drama, Crime",en,1998-09-11,7.0,sharks; poker; return,Rounders
"Crime, Drama",en,2018-03-02,7.0,friendship; befalls; puppy,Benji
"Science Fiction, Drama",en,2001-10-22,7.2,planet.; away; doubt,K-PAX
"Adventure, Crime, Drama, Thriller",pt,2014-10-09,7.1,terrible; wrong; set,Trash
"Action, Thriller, Crime",fr,2004-02-18,6.1,murder; deadly; completes,Crimson Rivers II: Angels of the Apocalypse
"Crime, Mystery, Thriller, Action",en,2001-04-06,6.3,peace; alex; ransom,Along Came a Spider
"Science Fiction, Action, Adventure",en,2006-11-02,7.5,sacrifice; agrees; kryptonian,Superman II: The Richard Donner Cut
Drama,es,2019-03-22,7.5,salvador; valencia; mallo,Pain and Glory
"Romance, Drama",fr,2013-06-29,5.8,going; live; british,Puppylove
"Family, Animation, Comedy, Fantasy",en,2011-08-23,6.0,tom; island; dorothy's,Tom and Jerry & The Wizard of Oz
"Action, Adventure, Fantasy",en,2015-01-09,5.1,supreme; betrayed; marshal,The Scorpion King 4: Quest for Power
"Drama, History, Mystery, Thriller",en,1976-04-04,7.7,investigation; reporters'; compels,All the President's Men
"Music, Romance, Drama",en,2012-03-30,6.1,looks; dancer; ash,StreetDance 2
"Comedy, Crime",en,2012-10-12,6.8,inadvertently; gangster's; entangled,Seven Psychopaths
"Animation, Fantasy, Adventure",ja,2006-07-29,6.6,very; bizarre; look,Tales from Earthsea
"Comedy, Drama, Thriller",es,1987-02-07,7.3,director; would; pablo,Law of Desire
Science Fiction,en,2018-10-02,6.1,moon; alien; strike,Prospect
"Action, Adventure, Drama, Thriller",en,2004-12-17,6.0,sent; however; area,Flight of the Phoenix
"Thriller, Horror",en,2018-05-25,5.8,blowout; enigmatic; side,Downrange
"Documentary, Music",en,2013-08-29,8.5,inspiring; direction:; direction,One Direction: This Is Us
"Crime, Thriller",en,2019-08-30,4.5,hero; fan; action,The Fanatic
"Comedy, Family",en,2004-11-24,6.1,themselves; perform; luther,Christmas with the Kranks
"Animation, Action, Crime, Family",en,1998-02-11,7.0,barbara; kidnaps; mr.,Batman & Mr. Freeze: SubZero
