Genre,Original_Language,Release_Date,Vote_Average,Overview,Title
"Horror, Drama, Fantasy",en,1931-02-12,7.2,transylvania; london; sail,Dracula
"Drama, Crime, History",en,2015-09-04,6.4,history; became; true,Black Mass
"Horror, Thriller",en,2012-08-30,6.0,curse; ancient; unaware,The Possession
"Science Fiction, Action, Thriller",en,2006-03-03,5.2,healthy; century; marked,Ultraviolet
Thriller,es,1977-06-25,4.6,wants; sex; stepsister,The Call of Sex
"Family, Animation, Comedy",en,2006-08-21,6.8,sets; member; rich,Tom and Jerry: Shiver Me Whiskers
"Drama, Romance",en,2017-08-06,7.0,prometheus”; “frankenstein;; resulted,Mary Shelley
Comedy,en,2006-12-01,5.0,make; mahal; student,Van Wilder 2: The Rise of Taj
"Thriller, Drama, Mystery",en,2005-09-22,6.4,alone; count; vanishes,Flightplan
Western,en,1966-10-19,6.1,day; remaining; vin,Return of the Seven
"Crime, Horror",en,2010-07-16,5.2,live; once; right,Bereavement
Comedy,es,2015-02-27,7.6,laura; convictions; shakes,A la mala
Drama,it,1975-03-11,6.6,sex; menageatrois; villa,That Malicious Age
"Adventure, Comedy, Fantasy",en,1975-05-25,7.8,enter; galahad; accompanied,Monty Python and the Holy Grail
Action,en,2018-05-12,6.0,battlescarred; running; battle,All the Devil's Men
"Animation, Fantasy, Adventure, Mystery",ja,2019-06-07,7.2,strange; unknown; separated,Children of the Sea
"Action, Drama, Science Fiction, TV Movie",en,1991-08-23,5.0,far; sabotages; hulk,The Death of the Incredible Hulk
Horror,en,2006-06-06,5.5,adopts; remake; knowing,The Omen
"Romance, Animation, Drama",ja,1993-05-05,6.3,glimpses; brought; opposite,Ocean Waves
"Comedy, Crime",en,1999-01-30,6.2,keep; victim's; mouth,Jawbreaker
Comedy,en,2006-04-07,5.8,guys; standard; forming,The Benchwarmers
"Documentary, Music",en,2021-07-02,7.8,attended; keeping; culture,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)"
"Crime, Drama",en,2018-09-14,6.3,teenager; police; wershe,White Boy Rick
"Horror, Thriller",ja,2000-01-22,6.2,taking; events; provides,Ringu 0
"Adventure, Drama, Western",en,1948-01-15,8.0,gold; enormous; bandits,The Treasure of the Sierra Madre
"Comedy, Crime",en,2013-09-20,6.2,steal; calhoun; books,The Art of the Steal
Horror,en,2002-06-10,4.7,unstoppable; faces; unspeakable,Wishmaster 4: The Prophecy Fulfilled
"Animation, Comedy, Science Fiction, TV Movie",en,2007-11-27,7.4,day; incompetence; hack,Futurama: Bender's Big Score
"Horror, Mystery, Thriller",en,2005-06-07,4.7,investigating; klein; puzzle,Hellraiser: Deader
Drama,en,2013-05-01,7.2,participating; race; shapes,Belle
"Adventure, Fantasy",en,1981-04-10,7.0,sir; grail; adaptation,Excalibur
"Science Fiction, Thriller, Horror",en,2007-04-05,6.9,dying; earth; future,Sunshine
"Science Fiction, Thriller, Mystery, Crime",en,2019-08-30,6.9,suffering; try; work,Don't Let Go
"Drama, Horror, Thriller",en,2017-09-28,5.7,experiment; mystery; embark,Flatliners
"Fantasy, Animation, Action, Science Fiction",ja,2017-07-22,6.9,planet; key; within,Magical Girl Lyrical Nanoha: Reflection
"Animation, Family",zh,2018-04-05,6.6,paradise; macaw; curious,Cats
"Crime, Thriller",en,2001-09-07,5.9,four; bag; corrupt,Knockaround Guys
Drama,ja,1983-04-15,4.7,shoelicking; captors; slavery,Woman with Pierced Nipples
"Science Fiction, Action, Adventure, Thriller",en,1996-11-22,7.3,e; uss; violating,Star Trek: First Contact
"Thriller, Science Fiction, Drama, Mystery",en,2014-04-16,6.0,fights; human; creating,Transcendence
"Drama, Romance",en,2016-08-26,6.1,swerves; year; internships,Kids in Love
"Comedy, Drama, Romance, Science Fiction",en,2012-06-22,6.6,trip; road; panic,Seeking a Friend for the End of the World
"Animation, Adventure, Comedy",en,2019-11-01,6.2,melt; sinister; otto,Arctic Dogs
"Horror, Thriller, Mystery",en,2006-12-15,5.1,sorority; sorority; murder,Black Christmas
"Horror, Thriller",en,2022-10-13,0.0,halloween; ends; face,Halloween Ends
"Action, Thriller, TV Movie",en,1971-11-13,7.4,road; david; tanker,Duel
"Documentary, Music",ko,2020-10-14,8.5,fought; rise; journey,BLACKPINK: Light Up the Sky
"Comedy, Animation, Adventure, Drama",ja,2018-08-25,6.9,natsumi; threeday; fun,Non Non Biyori: Vacation
"Adventure, Action, Comedy, Romance",en,1985-08-01,6.2,duplicitous; our; arab,The Jewel of the Nile
"Drama, War",es,2019-08-15,6.7,milk; guns; eight,Monos
"Crime, Horror, Thriller",en,2003-01-01,7.0,tells; kidnapped; forced,Saw
"Family, Animation, Adventure, Comedy",en,2000-09-14,6.6,toddlers; travel; learn,Rugrats in Paris: The Movie
"Horror, Comedy",en,1997-05-29,5.9,unwittingly; serum; werewolves,An American Werewolf in Paris
"Romance, Comedy",en,2003-09-20,6.8,begins; wanted; editor,Under the Tuscan Sun
"Drama, History",en,2021-01-14,6.9,face; widow; make,The Dig
"Thriller, Drama, Horror",en,2011-02-04,5.4,than; student; wealthy,The Roommate
"Drama, Romance, History",en,2020-03-11,6.6,curie; 20th; discovery,Radioactive
"Action, Comedy, Romance",en,2004-01-21,6.4,crime; alluring; justice,D.E.B.S.
"Action, Science Fiction, Adventure",en,2017-07-11,4.8,state; problems; 2030,The Humanity Bureau
"Comedy, Crime",en,1988-07-15,7.2,yet; advocate; diamonds,A Fish Called Wanda
"Crime, Drama, Thriller",en,2019-03-15,6.7,1934; put; wave,The Highwaymen
Drama,en,1950-10-06,8.2,margo; sees; eve,All About Eve
Comedy,es,2017-08-11,7.2,childhood; straight; happy,Do It Like An Hombre
"Comedy, Western",es,1951-02-05,8.0,confusion; seven; returns,El Siete Machos
"Science Fiction, Adventure",en,1980-09-01,6.2,mongo; tyranny; mates,Flash Gordon
"Romance, Comedy",en,2018-06-15,7.0,off; each; underpaid,Set It Up
"Comedy, Crime, Mystery",en,2018-04-19,5.8,arises; mac; us,Super Troopers 2
Drama,en,2016-12-12,6.6,nothing; force; england,Lady Macbeth
Thriller,en,2022-01-17,5.0,entangled; boss's; falls,Heatwave
"Adventure, Drama, Romance",en,2019-11-04,6.8,edge; pair; wren,The Aeronauts
"Crime, Drama, Action, Science Fiction",it,2016-02-25,7.5,steel; believes; enzo’s,They Call Me Jeeg
"Comedy, Horror, Science Fiction",en,1988-04-29,5.9,long; eggs; inhabitants,Critters 2
"Comedy, Science Fiction, Adventure",en,2020-08-27,6.0,warns; historical; song,Bill & Ted Face the Music
Drama,en,2014-01-16,7.0,hiking; crest; thousand,Wild
"Comedy, Family",en,1968-04-24,6.7,twenty; widow; children,"Yours, Mine and Ours"
"Drama, Romance",fr,1977-10-14,4.3,lifestyle; turn; continue,Emmanuelle 3
"War, Action, Science Fiction",en,1980-01-31,6.6,manoeuvres; harbor; aircraftcarrier,The Final Countdown
"Action, Adventure, Comedy, Family, Fantasy, Science Fiction",en,1993-03-17,5.4,legendary; art; japan,Teenage Mutant Ninja Turtles III
"Science Fiction, Drama",ru,1979-05-25,8.3,anomalies; granted; physics,Stalker
"Adventure, Comedy, Drama",sv,2013-12-25,6.8,journey; window; 100th,The 100 Year-Old Man Who Climbed Out the Window and Disappeared
"Romance, Comedy, Family",en,1993-11-05,5.4,spend; romantic; employee,Look Who's Talking Now!
"Adventure, Comedy, Family",en,1995-03-24,6.3,commander; commanding; ragtag,Major Payne
Horror,en,2021-01-29,6.0,haunt; mobile; come,Five Nights at Freddy's: Home Breach
Comedy,en,2019-05-24,7.1,teenage; played; fall,Booksmart
"Thriller, Drama",en,2016-01-04,6.0,girl's; shell; veteran,Standoff
"Drama, War, Romance, History",en,1956-08-21,6.6,aristocratic; napoleon's; russia,War and Peace
"Adventure, Fantasy, Animation, Action, Thriller, Science Fiction, Family, TV Movie",en,2010-11-24,7.6,strength; attention; super,Firebreather
"Horror, Comedy",en,1986-12-19,6.9,flower; audrey; crush,Little Shop of Horrors
"Drama, Action, Crime",es,2008-10-10,7.7,falls; disruption; among,Straight from the Barrio
"Thriller, Action",en,2014-08-22,4.9,enforcer; turns; travel,The Prince
"Crime, Drama, Thriller",en,1993-02-26,7.3,car; los; psychotically,Falling Down
"Comedy, Western",it,1971-10-21,7.4,brothers; federal; trinity,Trinity Is Still My Name
"Comedy, Science Fiction, Action, Adventure",en,1983-06-17,5.5,third; installment; yields,Superman III
"Drama, Romance",it,2021-02-05,6.0,collapses; italy; daughter,The Last Paradiso
"Action, Adventure",en,1996-04-19,6.1,fighting; dragon; arts,The Quest
"Adventure, Fantasy, Action",en,2009-09-16,5.9,some; hell; puritan,Solomon Kane
"Thriller, Crime",en,2019-12-25,6.0,frank; frank; police,Line of Duty
"Comedy, Family, Adventure",en,2002-01-18,5.7,dentist; trade; got,Snow Dogs
Comedy,en,1996-03-01,6.1,stingray; band; navy,Down Periscope
"Action, Horror, Comedy, Science Fiction, Thriller",en,1996-04-09,6.2,chance; desert; don't,Tremors 2: Aftershocks
"Action, Adventure, Comedy, Drama, Mystery",en,2005-04-06,5.8,business; usual; doctor,Sahara
"Action, Thriller, Crime",id,2018-10-05,6.9,girl's; gangsters; elite,The Night Comes for Us
"Action, Crime, Thriller",en,2016-07-01,5.8,untraceable; chased; behind,Marauders
"Drama, Horror",en,1993-08-27,6.2,opens; expected; desires,Needful Things
"Comedy, Romance",en,2005-07-13,6.5,random; meets; like,Wedding Crashers
"Comedy, Drama, Family",en,2015-10-05,6.6,stayed; sent; isn’t,The Great Gilly Hopkins
"Music, Fantasy, Action, Family",en,2010-11-24,5.2,doll; 1920s; set,The Nutcracker: The Untold Story
"Drama, Science Fiction, Romance",es,2017-04-07,5.8,upside; alex; helena,Orbiter 9
"Mystery, Drama",it,1968-09-04,7.1,came; household; stranger,Theorem
"Thriller, Adventure, Fantasy, Science Fiction, Romance",en,1960-05-25,7.4,divided; future; travels,The Time Machine
"Action, Drama, Mystery, Thriller",en,1996-06-21,6.0,within; protect; agent,Eraser
"Fantasy, Horror, Comedy",en,1988-09-30,6.5,haunted; great; famed,"Elvira, Mistress of the Dark"
Horror,en,2020-06-04,5.9,spirit?; known; demonic,The Candy Witch
"Documentary, Mystery, Crime",en,2020-09-30,7.3,children; using; firsthand,American Murder: The Family Next Door
Comedy,en,2000-10-17,4.8,he's; mall; utslay,Shriek If You Know What I Did Last Friday the Thirteenth
"Comedy, Adventure, Fantasy",en,2015-11-20,6.1,york; set; christmas,The Night Before
Comedy,en,2012-12-25,5.9,arise; work; oldschool,Parental Guidance
"History, Drama",en,2011-12-26,6.4,margaret; prime; kingdom,The Iron Lady
Horror,en,2013-09-08,6.4,committed; crime; proving,Oculus
"Drama, Romance",te,2022-03-10,0.0,meets; pull; palmist,Radhe Shyam
"Crime, Action, Thriller",en,2018-09-03,6.5,oldtimer; cash; video,Dragged Across Concrete
"Action, Drama, Crime, Thriller, Mystery",en,1998-02-06,6.2,stan; gets; boss,The Replacement Killers
"Crime, Drama, Thriller",en,1971-12-23,7.2,stateside; flame; cornwall,Straw Dogs
Comedy,en,2007-09-21,6.5,year; white; students,Sydney White
"Action, Adventure, Comedy, Drama, Fantasy",zh,2005-05-11,6.3,emperor; china's; amazing,The Myth
"Comedy, Drama, Romance",en,2002-12-13,6.1,single; issues; wealthy,Maid in Manhattan
Action,en,2020-06-15,6.4,look; ops; within,Sniper: Assassin's End
Comedy,es,1986-02-07,7.1,capture; criminals; chicken,Los verduleros
"Science Fiction, Horror",en,1992-03-05,5.5,genius; application; simple,The Lawnmower Man
"Comedy, Drama, Music",es,2019-12-24,8.1,imitator; womanizer; pedro,Out Of The Clear Blue Sky
"Action, Thriller",hi,2017-03-02,5.9,few; gets; recover,Commando 2 -  The Black Money Trail
"Drama, Action, Crime",en,2014-09-26,5.6,bud; baton; powerful,Bad Country
"Horror, Thriller, Mystery",en,2009-06-12,5.7,film; vanished; ago,The Hills Run Red
Comedy,en,1978-07-27,7.0,expel; entire; dean,Animal House
Western,en,1990-10-17,6.6,marston's; hits; road,Quigley Down Under
"Action, Thriller, Science Fiction",en,2009-09-03,5.7,prisoners; allows; challenge,Gamer
"Comedy, Drama, Romance, Fantasy, Adventure",en,2016-06-24,6.9,alone; ever; bag,Swiss Army Man
"Adventure, Horror",en,1977-07-22,6.2,villagers; sail; killing,Orca
"Drama, Horror, Romance",fr,2001-07-11,5.8,visits; undertaken; shane,Trouble Every Day
"Action, Comedy, Fantasy",en,2020-10-19,5.5,business; receiving; fighting,Fatman
"Fantasy, Adventure, Action, Mystery",fr,2010-04-09,6.1,century; wouldbe; 20th,The Extraordinary Adventures of Adèle Blanc-Sec
"Action, Adventure, Science Fiction, Animation",ja,2017-11-17,6.3,evolved; spearheads; earth,Godzilla: Planet of the Monsters
"Action, Drama, Mystery, Thriller, Crime",en,2003-04-18,6.5,sergeant; severely; dea,Basic
"Action, Science Fiction, Thriller, Crime",en,2010-03-18,6.3,people; dire; advanced,Repo Men
"Animation, Family",en,2013-08-04,5.9,jerry; among; you,Tom and Jerry's Giant Adventure
"Comedy, Romance",en,2002-09-26,6.4,contentious; once; end,Sweet Home Alabama
"Fantasy, Adventure",en,2000-08-08,5.4,caught; (chris; challenges,DragonHeart: A New Beginning
"Fantasy, Drama",sv,1957-02-16,8.2,belief; block; block,The Seventh Seal
Documentary,en,2011-04-06,5.9,aimed; craven; slasher,Scream: The Inside Story
"Drama, Crime, Comedy",en,2018-10-19,6.8,published; because; fallen,Can You Ever Forgive Me?
"Animation, Family",en,2005-01-18,6.6,stowaway; aided; jerry,Tom and Jerry Blast Off to Mars!
"Comedy, Drama",en,2010-10-08,7.0,gets; clinically; psychiatric,It's Kind of a Funny Story
"Drama, History",en,2002-08-30,7.5,nuns; punishment; repeatedly,The Magdalene Sisters
"Drama, Romance",en,2011-06-10,5.3,student; desire; beauty,Sleeping Beauty
"Drama, War, Action",ru,2021-08-11,7.5,2014; away; choices,Hotsunlight
"Crime, Drama, Mystery, Thriller",en,1996-03-06,7.7,intensity; crime; gets,Primal Fear
"Drama, Romance",fr,1992-01-22,6.8,teenage; torrid; series,The Lover
"Comedy, Action",ko,2009-04-04,6.3,part; name; without,My Girlfriend Is an Agent
"Animation, Comedy, Family, Romance",en,2020-02-29,7.6,whisks; peril; seemed,Maggie Simpson in Playdate with Destiny
"Science Fiction, Fantasy, Horror",en,2020-11-20,5.4,thirteen; crash; united,Aztech
"Comedy, Romance",it,1985-10-15,5.3,copes; men; men,Miranda
"Drama, Thriller",en,1987-09-11,6.8,stalk; comes; begins,Fatal Attraction
"Comedy, Romance",en,2004-11-10,6.3,worst; he's; boss,Bridget Jones: The Edge of Reason
Western,en,1976-07-14,7.5,ragtag; soldiers; pack,The Outlaw Josey Wales
"Science Fiction, Comedy",en,2019-09-17,7.1,leave; peter; leeds,Peter's To-Do List
Drama,en,2016-12-28,7.3,jamie's; santa; provocative,20th Century Women
"Science Fiction, Action",en,2017-07-01,5.5,cataclysmic; set; crumbling,Revolt
"Adventure, Fantasy, Action",en,1985-04-09,5.3,talisman; sets; barbarism,Red Sonja
Action,en,2019-08-29,5.4,sends; henchmen; shipment,Running with the Devil
Documentary,en,2020-06-09,7.6,stallone; behindthescenes; sylvester,40 Years of Rocky: The Birth of a Classic
"Crime, Drama, Thriller",en,1991-05-24,6.7,brothers; agenda; stephen,Backdraft
"Adventure, Action, Romance",en,1938-05-13,7.5,nobly; win; hood,The Adventures of Robin Hood
"Action, Thriller",en,1988-04-08,6.1,agent; chicago; unorthodox,Above the Law
"Action, Adventure, Fantasy, Animation",ja,2012-02-03,7.3,begins; next; griffith,Berserk: The Golden Age Arc I - The Egg of the King
"Family, Animation, Comedy, Fantasy, Music, Mystery",en,2003-03-04,7.2,musicians; scooby; kidnapping,Scooby-Doo! and the Legend of the Vampire
"Action, Adventure, Crime, Thriller",en,2006-03-01,6.4,escorting; courthouse; assigned,16 Blocks
Comedy,en,2014-05-08,7.1,chef; prominent; road,Chef
Music,es,2021-06-03,8.3,region; republic; singer,Juan Luis Guerra 4.40: Entre Mar y Palmeras
"Animation, Fantasy, Science Fiction",ja,2004-07-17,6.9,inventor; deadly; related,Steamboy
Drama,en,2014-12-24,7.0,keane; legal; success,Big Eyes
Drama,da,2019-03-27,6.7,escalating; events; gustav,Queen of Hearts
"Drama, Romance",en,2017-06-08,5.7,charms; beguiling; believing,My Cousin Rachel
"Crime, Drama, Thriller",en,2006-01-27,6.6,johnny; boy?'; johnny,Alpha Dog
"Action, Drama, Thriller",es,2020-12-18,6.3,estate; real; petty,Sky High
Comedy,es,2018-11-16,7.6,suddenly; country; neighbor,Crazy About Work
"Thriller, Science Fiction, Drama",en,2014-03-14,6.1,under; prowls; glasgow,Under the Skin
"Drama, Romance",it,1988-11-17,8.5,friendship; filmmaker; village's,Cinema Paradiso
"Drama, Music",en,1987-07-24,7.2,begins; angeles; star,La Bamba
"Action, Comedy, Crime",en,2008-01-17,6.4,destroyed; steal; three,Mad Money
Comedy,en,2005-12-21,6.2,hears; wife; plot,Fun with Dick and Jane
"Action, Adventure, Comedy, Crime",cn,1983-07-07,6.8,5star; market; triad,Winners & Sinners
"Comedy, Music",en,1993-12-10,6.1,jim; stars; concert,Wayne's World 2
"Comedy, Romance",en,2002-06-28,5.8,owner; billion; quickly,Mr. Deeds
"Action, Crime, Drama, Thriller",en,2010-08-26,6.2,ealy); jake; released,Takers
"Comedy, Science Fiction, Adventure, Family",en,2008-07-08,5.3,operate; planet; human,Meet Dave
"Action, Comedy, Crime",en,2008-08-06,6.6,stoner; pothead; forced,Pineapple Express
